_id,simulation,simulationSpeed,elapsedRealTime,elapsedSimulationTime,cause.id,cause.params.inputId,cause.params.droneId,cause.params.detectorId,cause.params.controlModeId,cause.params.selected,cause.params.controlMode.id,cause.params.controlMode.key,cause.params.incidentId,cause.params.incidentType,cause.params.targetPosition,cause.params.type,cause.params.id
ObjectID(545a36c0fd19ec4943e34681),ObjectID(545a3697fd19ec4943e341dc),1,38050,38050,0,5,,,,true,,,,,,,
ObjectID(545a36c1fd19ec4943e3468e),ObjectID(545a3676fd19ec4943e33ff7),1,68850,68850,0,0,1,,,,,,,,,,
ObjectID(545a36c4fd19ec4943e3469b),ObjectID(545a3697fd19ec4943e341dc),1,41800,41800,0,5,,,,false,,,,,,,
ObjectID(545a36c5fd19ec4943e346a8),ObjectID(545a3676fd19ec4943e33ff7),1,71850,71850,0,0,1,,,,,,,,,,
ObjectID(545a36c5fd19ec4943e346b5),ObjectID(545a3676fd19ec4943e33ff7),1,72050,72050,0,0,1,,,,,,,,,,
ObjectID(545a36c5fd19ec4943e346c2),ObjectID(545a3676fd19ec4943e33ff7),1,72200,72200,0,0,1,,,,,,,,,,
ObjectID(545a36c5fd19ec4943e346cf),ObjectID(545a369ffd19ec4943e34299),1,35400,35400,0,4,1,,,,,,,,,,
ObjectID(545a36c6fd19ec4943e346dc),ObjectID(545a3676fd19ec4943e33ff7),1,73050,73050,0,0,1,,,,,,,,,,
ObjectID(545a36c7fd19ec4943e346e9),ObjectID(545a3669fd19ec4943e33f26),1,85800,85800,0,0,1,,,,,,,,,,
ObjectID(545a36c8fd19ec4943e346f5),ObjectID(545a36c0fd19ec4943e34664),1,7000,7000,0,0,1,,,,,,,,,,
ObjectID(545a36c8fd19ec4943e34702),ObjectID(545a3669fd19ec4943e33f26),1,86600,86600,0,0,1,,,,,,,,,,
ObjectID(545a36c8fd19ec4943e3470e),ObjectID(545a3669fd19ec4943e33f26),1,86750,86750,0,0,1,,,,,,,,,,
ObjectID(545a36c9fd19ec4943e3471a),ObjectID(545a369ffd19ec4943e34299),1,39100,39100,0,4,1,,,,,,,,,,
ObjectID(545a36cafd19ec4943e34727),ObjectID(545a36b3fd19ec4943e34508),83,20600,20600,0,2,,,,,,,,,,,
ObjectID(545a36cafd19ec4943e34734),ObjectID(545a36b3fd19ec4943e34508),182,21150,66250,0,2,,,,,,,,,,,
ObjectID(545a36cbfd19ec4943e34741),ObjectID(545a369efd19ec4943e34271),1,41200,41200,0,5,,,,true,,,,,,,
ObjectID(545a36cbfd19ec4943e3474d),ObjectID(545a36b3fd19ec4943e34508),182,21950,211850,1,,1,,,,,,,,,,
ObjectID(545a36cbfd19ec4943e3475a),ObjectID(545a3676fd19ec4943e33ff7),1,78200,78200,0,0,1,,,,,,,,,,
ObjectID(545a36ccfd19ec4943e34767),ObjectID(545a369efd19ec4943e34271),1,42300,42300,0,5,,,,false,,,,,,,
ObjectID(545a36ccfd19ec4943e34773),ObjectID(545a366afd19ec4943e33f5e),239,89950,89950,0,2,,,,,,,,,,,
ObjectID(545a36ccfd19ec4943e34781),ObjectID(545a366afd19ec4943e33f5e),302,90250,161650,0,2,,,,,,,,,,,
ObjectID(545a36ccfd19ec4943e34790),ObjectID(545a36ccfd19ec4943e3478f),1,0,0,,,,,,,,,,,,,
ObjectID(545a36cdfd19ec4943e34794),ObjectID(545a369efd19ec4943e34271),1,43100,43100,0,5,,,,true,,,,,,,
ObjectID(545a36cdfd19ec4943e347a0),ObjectID(545a36c0fd19ec4943e34664),1,11800,11800,0,4,1,,,,,,,,,,
ObjectID(545a36cdfd19ec4943e347ad),ObjectID(545a3691fd19ec4943e3417d),1,55450,55450,0,4,1,,,,,,,,,,
ObjectID(545a36cefd19ec4943e347ba),ObjectID(545a369efd19ec4943e34271),1,44000,44000,0,5,,,,false,,,,,,,
ObjectID(545a36cffd19ec4943e347c6),ObjectID(545a366bfd19ec4943e33f7b),1,91200,91200,0,1,1,,,,,,,,,,
ObjectID(545a36cffd19ec4943e347d2),ObjectID(545a36ccfd19ec4943e3478f),1,2450,2450,0,0,1,,,,,,,,,,
ObjectID(545a36cffd19ec4943e347d6),ObjectID(545a366afd19ec4943e33f5e),1000,92750,916650,0,2,,,,,,,,,,,
ObjectID(545a36cffd19ec4943e347e4),ObjectID(545a366afd19ec4943e33f5e),1000,92800,966650,2,,,,,,,,2,"FuelIncident",,,
ObjectID(545a36cffd19ec4943e347f2),ObjectID(545a366afd19ec4943e33f5e),1000,93050,1216650,5,,1,,,,,,,,,,
ObjectID(545a36d0fd19ec4943e34800),ObjectID(545a36b3fd19ec4943e34508),182,26100,967150,2,,,,,,,,2,"FuelIncident",,,
ObjectID(545a36d0fd19ec4943e3480c),ObjectID(545a3669fd19ec4943e33f26),1,94500,94500,0,1,1,,,,,,,,,,
ObjectID(545a36d1fd19ec4943e34818),ObjectID(545a3669fd19ec4943e33f26),1,95250,95250,0,1,1,,,,,,,,,,
ObjectID(545a36d3fd19ec4943e34824),ObjectID(545a3676fd19ec4943e33ff7),1,85200,85200,0,4,1,,,,,,,,,,
ObjectID(545a36d3fd19ec4943e34831),ObjectID(545a3671fd19ec4943e33fb3),1,89900,89900,0,4,1,,,,,,,,,,
ObjectID(545a36d4fd19ec4943e3483e),ObjectID(545a36befd19ec4943e3462d),777,19400,19400,0,2,,,,,,,,,,,
ObjectID(545a36d4fd19ec4943e3484b),ObjectID(545a36befd19ec4943e3462d),777,19700,252500,1,,1,,,,,,,,,,
ObjectID(545a36d4fd19ec4943e34858),ObjectID(545a36b3fd19ec4943e34508),182,30300,1731550,0,0,1,,,,,,,,,,
ObjectID(545a36d5fd19ec4943e34864),ObjectID(545a36befd19ec4943e3462d),777,20650,990650,2,,,,,,,,2,"FuelIncident",,,
ObjectID(545a36d5fd19ec4943e34870),ObjectID(545a366bfd19ec4943e33f7b),1,97200,97200,0,4,1,,,,,,,,,,
ObjectID(545a36d6fd19ec4943e3487c),ObjectID(545a3697fd19ec4943e34214),1,56750,56750,0,4,1,,,,,,,,,,
ObjectID(545a36d6fd19ec4943e34888),ObjectID(545a36c0fd19ec4943e34664),1,20100,20100,0,0,1,,,,,,,,,,
ObjectID(545a36d6fd19ec4943e34895),ObjectID(545a3691fd19ec4943e3417d),1,63650,63650,0,4,1,,,,,,,,,,
ObjectID(545a36d6fd19ec4943e348a2),ObjectID(545a3669fd19ec4943e33f26),1,99800,99800,0,4,1,,,,,,,,,,
ObjectID(545a36d7fd19ec4943e348ae),ObjectID(545a3676fd19ec4943e33ff7),1,88350,88350,0,4,1,,,,,,,,,,
ObjectID(545a36d7fd19ec4943e348bb),ObjectID(545a36b3fd19ec4943e34508),182,32500,2131950,0,4,1,,,,,,,,,,
ObjectID(545a36d7fd19ec4943e348c7),ObjectID(545a366afd19ec4943e33f5e),1000,99850,8016650,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a36d7fd19ec4943e348c8),ObjectID(545a36befd19ec4943e3462d),777,22450,2389250,0,0,1,,,,,,,,,,
ObjectID(545a36d7fd19ec4943e348d4),ObjectID(545a369efd19ec4943e34271),1,52450,52450,0,4,1,,,,,,,,,,
ObjectID(545a36d7fd19ec4943e348e0),ObjectID(545a36c0fd19ec4943e34664),1,21100,21100,0,0,1,,,,,,,,,,
ObjectID(545a36d8fd19ec4943e348ed),ObjectID(545a3671fd19ec4943e33fb3),1,94550,94550,0,4,1,,,,,,,,,,
ObjectID(545a36dafd19ec4943e348fa),ObjectID(545a36b3fd19ec4943e34508),182,35300,2641550,0,4,1,,,,,,,,,,
ObjectID(545a36dafd19ec4943e34906),ObjectID(545a36befd19ec4943e3462d),777,25450,4720250,1,,1,,,,,,,,,,
ObjectID(545a36dafd19ec4943e34912),ObjectID(545a36b6fd19ec4943e34566),1,32950,32950,0,0,1,,,,,,,,,,
ObjectID(545a36dcfd19ec4943e3491f),ObjectID(545a369efd19ec4943e34271),1,57150,57150,0,4,1,,,,,,,,,,
ObjectID(545a36dcfd19ec4943e3492b),ObjectID(545a36b3fd19ec4943e34508),182,37600,3060150,0,4,1,,,,,,,,,,
ObjectID(545a36dcfd19ec4943e34937),ObjectID(545a36c0fd19ec4943e34664),1,26000,26000,0,4,1,,,,,,,,,,
ObjectID(545a36ddfd19ec4943e34944),ObjectID(545a3691fd19ec4943e3417d),1,69450,69450,0,4,1,,,,,,,,,,
ObjectID(545a36ddfd19ec4943e34951),ObjectID(545a36befd19ec4943e3462d),777,27750,6507350,1,,1,,,,,,,,,,
ObjectID(545a36ddfd19ec4943e3495c),ObjectID(545a36befd19ec4943e3462d),777,27750,6507350,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a36ddfd19ec4943e34966),ObjectID(545a36befd19ec4943e3462d),777,27750,6507350,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a36ddfd19ec4943e34970),ObjectID(545a36befd19ec4943e3462d),777,27800,6546200,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a36ddfd19ec4943e3497a),ObjectID(545a3676fd19ec4943e33ff7),1,94150,94150,0,4,1,,,,,,,,,,
ObjectID(545a36ddfd19ec4943e34987),ObjectID(545a36befd19ec4943e3462d),777,28050,6740450,1,,1,,,,,,,,,,
ObjectID(545a36ddfd19ec4943e34991),ObjectID(545a3697fd19ec4943e341dc),1,64350,64350,0,4,1,,,,,,,,,,
ObjectID(545a36defd19ec4943e3499e),ObjectID(545a3691fd19ec4943e3417d),1,70350,70350,0,4,1,,,,,,,,,,
ObjectID(545a36dffd19ec4943e349ab),ObjectID(545a3691fd19ec4943e3417d),1,71150,71150,0,4,1,,,,,,,,,,
ObjectID(545a36dffd19ec4943e349b8),ObjectID(545a36b3fd19ec4943e34508),182,39600,3424150,0,4,1,,,,,,,,,,
ObjectID(545a36dffd19ec4943e349c4),ObjectID(545a36befd19ec4943e3462d),777,29400,7789400,1,,1,,,,,,,,,,
ObjectID(545a36dffd19ec4943e349cd),ObjectID(545a36befd19ec4943e3462d),777,29400,7789400,6,,1,,,,,,,,,"surveillance",1
ObjectID(545a36dffd19ec4943e349db),ObjectID(545a36befd19ec4943e3462d),777,29450,7828250,1,,1,,,,,,,,,,
ObjectID(545a36dffd19ec4943e349e9),ObjectID(545a36befd19ec4943e3462d),777,29700,8022500,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a36dffd19ec4943e349f6),ObjectID(545a3691fd19ec4943e3417d),1,71700,71700,0,4,1,,,,,,,,,,
ObjectID(545a36dffd19ec4943e34a03),ObjectID(545a36b6fd19ec4943e34566),1,37350,37350,0,4,1,,,,,,,,,,
ObjectID(545a36dffd19ec4943e34a10),ObjectID(545a36befd19ec4943e3462d),777,30100,8333300,1,,1,,,,,,,,,,
ObjectID(545a36e0fd19ec4943e34a1d),ObjectID(545a3676fd19ec4943e33ff7),1,96700,96700,0,4,1,,,,,,,,,,
ObjectID(545a36e0fd19ec4943e34a2a),ObjectID(545a3697fd19ec4943e34214),1,66250,66250,0,4,1,,,,,,,,,,
ObjectID(545a36e0fd19ec4943e34a36),ObjectID(545a36c0fd19ec4943e34664),1,29450,29450,0,4,1,,,,,,,,,,
ObjectID(545a36e0fd19ec4943e34a43),ObjectID(545a36ccfd19ec4943e3478f),1,18200,18200,0,0,1,,,,,,,,,,
ObjectID(545a36e2fd19ec4943e34a47),ObjectID(545a36b6fd19ec4943e34566),1,39450,39450,0,4,1,,,,,,,,,,
ObjectID(545a36e2fd19ec4943e34a54),ObjectID(545a3669fd19ec4943e33f26),1,110650,110650,0,1,1,,,,,,,,,,
ObjectID(545a36e3fd19ec4943e34a60),ObjectID(545a36befd19ec4943e3462d),777,33050,10625450,4,,,1,,,,,,,"[ 111.3864000000015, -89.02028999999916 ]",,
ObjectID(545a36e3fd19ec4943e34a6c),ObjectID(545a3697fd19ec4943e34214),1,68900,68900,0,4,1,,,,,,,,,,
ObjectID(545a36e3fd19ec4943e34a78),ObjectID(545a36b6fd19ec4943e34566),1,40750,40750,0,4,1,,,,,,,,,,
ObjectID(545a36e3fd19ec4943e34a85),ObjectID(545a36c0fd19ec4943e34664),1,32000,32000,0,4,1,,,,,,,,,,
ObjectID(545a36e3fd19ec4943e34a92),ObjectID(545a36ccfd19ec4943e3478f),1,20800,20800,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a36e4fd19ec4943e34a96),ObjectID(545a36b3fd19ec4943e34508),182,44450,4306850,0,4,1,,,,,,,,,,
ObjectID(545a36e4fd19ec4943e34aa2),ObjectID(545a366afd19ec4943e33f5e),1000,111850,20016650,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a36e4fd19ec4943e34aa3),ObjectID(545a366afd19ec4943e33f5e),1000,111850,20016650,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a36e4fd19ec4943e34aa4),ObjectID(545a36ccfd19ec4943e3478f),1,21850,21850,0,4,1,,,,,,,,,,
ObjectID(545a36e5fd19ec4943e34aa9),ObjectID(545a3669fd19ec4943e33f26),1,112700,112700,0,0,1,,,,,,,,,,
ObjectID(545a36e5fd19ec4943e34ab5),ObjectID(545a369efd19ec4943e34271),1,64900,64900,0,4,1,,,,,,,,,,
ObjectID(545a36e5fd19ec4943e34ac1),ObjectID(545a3676fd19ec4943e33ff7),1,101200,101200,0,4,1,,,,,,,,,,
ObjectID(545a36e5fd19ec4943e34ace),ObjectID(545a3697fd19ec4943e34214),1,70600,70600,0,4,1,,,,,,,,,,
ObjectID(545a36e5fd19ec4943e34ada),ObjectID(545a3691fd19ec4943e3417d),1,77150,77150,0,0,1,,,,,,,,,,
ObjectID(545a36e5fd19ec4943e34ae7),ObjectID(545a36befd19ec4943e3462d),777,35350,12412550,1,,1,,,,,,,,,,
ObjectID(545a36e6fd19ec4943e34af3),ObjectID(545a36ccfd19ec4943e3478f),1,23050,23050,0,4,1,,,,,,,,,,
ObjectID(545a36e6fd19ec4943e34af9),ObjectID(545a36c0fd19ec4943e34664),1,34500,34500,0,0,1,,,,,,,,,,
ObjectID(545a36e6fd19ec4943e34b06),ObjectID(545a3697fd19ec4943e34214),1,71750,71750,0,4,1,,,,,,,,,,
ObjectID(545a36e6fd19ec4943e34b12),ObjectID(545a36b6fd19ec4943e34566),1,43700,43700,0,4,1,,,,,,,,,,
ObjectID(545a36e6fd19ec4943e34b1f),ObjectID(545a366bfd19ec4943e33f7b),1,112500,112500,0,4,1,,,,,,,,,,
ObjectID(545a36e6fd19ec4943e34b2b),ObjectID(545a3691fd19ec4943e3417d),1,78300,78300,0,0,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b38),ObjectID(545a3669fd19ec4943e33f26),1,114700,114700,0,0,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b44),ObjectID(545a36ccfd19ec4943e3478f),1,24150,24150,0,4,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b4b),ObjectID(545a36c0fd19ec4943e34664),1,35500,35500,0,0,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b58),ObjectID(545a36c0fd19ec4943e34664),1,35700,35700,0,0,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b65),ObjectID(545a36b3fd19ec4943e34508),182,47450,4852850,1,,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b71),ObjectID(545a3669fd19ec4943e33f26),1,115300,115300,0,4,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b7d),ObjectID(545a3691fd19ec4943e3417d),1,79200,79200,0,0,1,,,,,,,,,,
ObjectID(545a36e7fd19ec4943e34b8a),ObjectID(545a3697fd19ec4943e34214),1,73000,73000,0,4,1,,,,,,,,,,
ObjectID(545a36e8fd19ec4943e34b96),ObjectID(545a3669fd19ec4943e33f26),1,115500,115500,0,4,1,,,,,,,,,,
ObjectID(545a36e8fd19ec4943e34ba2),ObjectID(545a36befd19ec4943e3462d),777,37650,14199650,1,,1,,,,,,,,,,
ObjectID(545a36e8fd19ec4943e34bad),ObjectID(545a3669fd19ec4943e33f26),1,115850,115850,0,4,1,,,,,,,,,,
ObjectID(545a36e8fd19ec4943e34bb9),ObjectID(545a3691fd19ec4943e3417d),1,79800,79800,0,0,1,,,,,,,,,,
ObjectID(545a36e8fd19ec4943e34bc6),ObjectID(545a3676fd19ec4943e33ff7),1,104250,104250,0,4,1,,,,,,,,,,
ObjectID(545a36e9fd19ec4943e34bd3),ObjectID(545a3691fd19ec4943e3417d),1,80250,80250,0,0,1,,,,,,,,,,
ObjectID(545a36e9fd19ec4943e34be0),ObjectID(545a36ccfd19ec4943e3478f),1,25800,25800,0,0,1,,,,,,,,,,
ObjectID(545a36e9fd19ec4943e34be7),ObjectID(545a3691fd19ec4943e3417d),1,81150,81150,0,4,1,,,,,,,,,,
ObjectID(545a36e9fd19ec4943e34bf4),ObjectID(545a3676fd19ec4943e33ff7),1,105550,105550,0,4,1,,,,,,,,,,
ObjectID(545a36eafd19ec4943e34c01),ObjectID(545a36c0fd19ec4943e34664),1,38300,38300,0,0,1,,,,,,,,,,
ObjectID(545a36ebfd19ec4943e34c0e),ObjectID(545a36ccfd19ec4943e3478f),1,28200,28200,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a36ebfd19ec4943e34c15),ObjectID(545a36c0fd19ec4943e34664),1,39800,39800,0,4,1,,,,,,,,,,
ObjectID(545a36ecfd19ec4943e34c22),ObjectID(545a36befd19ec4943e3462d),777,41350,17074550,5,,1,,,,,,,,,,
ObjectID(545a36ecfd19ec4943e34c2c),ObjectID(545a36c0fd19ec4943e34664),1,40300,40300,0,4,1,,,,,,,,,,
ObjectID(545a36ecfd19ec4943e34c39),ObjectID(545a3691fd19ec4943e3417d),1,83550,83550,0,4,1,,,,,,,,,,
ObjectID(545a36ecfd19ec4943e34c46),ObjectID(545a36c0fd19ec4943e34664),1,40450,40450,0,4,1,,,,,,,,,,
ObjectID(545a36edfd19ec4943e34c53),ObjectID(545a3697fd19ec4943e34214),1,78000,78000,0,1,1,,,,,,,,,,
ObjectID(545a36eefd19ec4943e34c5f),ObjectID(545a369efd19ec4943e34271),1,73050,73050,0,4,1,,,,,,,,,,
ObjectID(545a36eefd19ec4943e34c6b),ObjectID(545a3697fd19ec4943e341dc),1,79550,79550,0,4,1,,,,,,,,,,
ObjectID(545a36eefd19ec4943e34c78),ObjectID(545a3697fd19ec4943e34214),1,79000,79000,0,1,1,,,,,,,,,,
ObjectID(545a36eefd19ec4943e34c84),ObjectID(545a3691fd19ec4943e3417d),1,85700,85700,0,4,1,,,,,,,,,,
ObjectID(545a36effd19ec4943e34c91),ObjectID(545a3671fd19ec4943e33fb3),1,115050,115050,0,4,1,,,,,,,,,,
ObjectID(545a36effd19ec4943e34c9e),ObjectID(545a36ccfd19ec4943e3478f),1,31600,31600,0,0,1,,,,,,,,,,
ObjectID(545a36effd19ec4943e34ca5),ObjectID(545a366bfd19ec4943e33f7b),1,120450,120450,0,4,1,,,,,,,,,,
ObjectID(545a36f0fd19ec4943e34cb1),ObjectID(545a36ccfd19ec4943e3478f),1,32450,32450,0,0,1,,,,,,,,,,
ObjectID(545a36f0fd19ec4943e34cb8),ObjectID(545a3676fd19ec4943e33ff7),1,111400,111400,0,5,,,,true,,,,,,,
ObjectID(545a36f0fd19ec4943e34cc5),ObjectID(545a36befd19ec4943e3462d),777,45150,20027150,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a36f0fd19ec4943e34cc6),ObjectID(545a36befd19ec4943e3462d),777,45150,20027150,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a36f0fd19ec4943e34cc7),ObjectID(545a3691fd19ec4943e3417d),1,87450,87450,0,4,1,,,,,,,,,,
ObjectID(545a36f1fd19ec4943e34cd4),ObjectID(545a369efd19ec4943e34271),1,75900,75900,0,4,1,,,,,,,,,,
ObjectID(545a36f1fd19ec4943e34ce0),ObjectID(545a36b3fd19ec4943e34508),182,56850,6563650,1,,1,,,,,,,,,,
ObjectID(545a36f1fd19ec4943e34ceb),ObjectID(545a36b3fd19ec4943e34508),182,56850,6563650,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a36f1fd19ec4943e34cf5),ObjectID(545a36b3fd19ec4943e34508),182,56850,6563650,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a36f1fd19ec4943e34cff),ObjectID(545a3691fd19ec4943e3417d),1,88500,88500,0,4,1,,,,,,,,,,
ObjectID(545a36f2fd19ec4943e34d0c),ObjectID(545a36b3fd19ec4943e34508),182,56950,6581850,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a36f2fd19ec4943e34d16),ObjectID(545a3691fd19ec4943e3417d),1,88650,88650,0,4,1,,,,,,,,,,
ObjectID(545a36f2fd19ec4943e34d23),ObjectID(545a3691fd19ec4943e3417d),1,89350,89350,0,0,1,,,,,,,,,,
ObjectID(545a36f3fd19ec4943e34d30),ObjectID(545a36b3fd19ec4943e34508),182,57900,6754750,1,,1,,,,,,,,,,
ObjectID(545a36f3fd19ec4943e34d3a),ObjectID(545a366bfd19ec4943e33f7b),1,124000,124000,0,4,1,,,,,,,,,,
ObjectID(545a36f3fd19ec4943e34d46),ObjectID(545a3676fd19ec4943e33ff7),1,114150,114150,0,4,1,,,,,,,,,,
ObjectID(545a36f3fd19ec4943e34d53),ObjectID(545a3691fd19ec4943e3417d),1,89800,89800,0,0,1,,,,,,,,,,
ObjectID(545a36f3fd19ec4943e34d60),ObjectID(545a36b6fd19ec4943e34566),1,55650,55650,0,4,1,,,,,,,,,,
ObjectID(545a36f3fd19ec4943e34d6d),ObjectID(545a36b3fd19ec4943e34508),182,58700,6900350,0,4,1,,,,,,,,,,
ObjectID(545a36f4fd19ec4943e34d76),ObjectID(545a3671fd19ec4943e33fb3),1,119350,119350,0,4,1,,,,,,,,,,
ObjectID(545a36f4fd19ec4943e34d83),ObjectID(545a3691fd19ec4943e3417d),1,90700,90700,0,0,1,,,,,,,,,,
ObjectID(545a36f4fd19ec4943e34d90),ObjectID(545a36b3fd19ec4943e34508),182,59450,7036850,0,4,1,,,,,,,,,,
ObjectID(545a36f4fd19ec4943e34d99),ObjectID(545a3691fd19ec4943e3417d),1,91250,91250,0,0,1,,,,,,,,,,
ObjectID(545a36f5fd19ec4943e34da6),ObjectID(545a369efd19ec4943e34271),70,79550,79550,0,2,,,,,,,,,,,
ObjectID(545a36f5fd19ec4943e34db2),ObjectID(545a3669fd19ec4943e33f26),1,128200,128200,0,4,1,,,,,,,,,,
ObjectID(545a36f6fd19ec4943e34dbe),ObjectID(545a3671fd19ec4943e33fb3),1,121500,121500,0,4,1,,,,,,,,,,
ObjectID(545a36f7fd19ec4943e34dcb),ObjectID(545a3697fd19ec4943e341dc),1,88100,88100,0,4,1,,,,,,,,,,
ObjectID(545a36f7fd19ec4943e34dd8),ObjectID(545a3669fd19ec4943e33f26),1,129850,129850,0,4,1,,,,,,,,,,
ObjectID(545a36f7fd19ec4943e34de4),ObjectID(545a36b3fd19ec4943e34508),182,62150,7528250,0,4,1,,,,,,,,,,
ObjectID(545a36f8fd19ec4943e34ded),ObjectID(545a36b6fd19ec4943e34566),1,59550,59550,0,4,1,,,,,,,,,,
ObjectID(545a36f8fd19ec4943e34dfa),ObjectID(545a36ccfd19ec4943e3478f),1,39600,39600,0,0,1,,,,,,,,,,
ObjectID(545a36f8fd19ec4943e34e01),ObjectID(545a3676fd19ec4943e33ff7),1,118650,118650,0,5,,,,false,,,,,,,
ObjectID(545a36f8fd19ec4943e34e0e),ObjectID(545a3676fd19ec4943e33ff7),1,118900,118900,0,5,,,,true,,,,,,,
ObjectID(545a36f9fd19ec4943e34e1b),ObjectID(545a3676fd19ec4943e33ff7),1,119400,119400,0,5,,,,false,,,,,,,
ObjectID(545a36fafd19ec4943e34e28),ObjectID(545a3697fd19ec4943e341dc),1,90300,90300,0,4,1,,,,,,,,,,
ObjectID(545a36fafd19ec4943e34e35),ObjectID(545a36b3fd19ec4943e34508),182,64750,8001450,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a36fafd19ec4943e34e3e),ObjectID(545a369efd19ec4943e34271),393,84500,426050,0,2,,,,,,,,,,,
ObjectID(545a36fafd19ec4943e34e4a),ObjectID(545a366bfd19ec4943e33f7b),1,130700,130700,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a36fbfd19ec4943e34e56),ObjectID(545a36b3fd19ec4943e34508),182,65350,8110650,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a36fbfd19ec4943e34e5f),ObjectID(545a366bfd19ec4943e33f7b),1,131750,131750,0,4,1,,,,,,,,,,
ObjectID(545a36fcfd19ec4943e34e6c),ObjectID(545a36b3fd19ec4943e34508),182,66350,8292650,0,4,1,,,,,,,,,,
ObjectID(545a36fdfd19ec4943e34e76),ObjectID(545a36ccfd19ec4943e3478f),1,44050,44050,0,5,,,,true,,,,,,,
ObjectID(545a36fdfd19ec4943e34e7d),ObjectID(545a369efd19ec4943e34271),393,86750,1310300,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a36fefd19ec4943e34e89),ObjectID(545a3669fd19ec4943e33f26),1,136050,136050,0,5,,,,true,,,,,,,
ObjectID(545a36fffd19ec4943e34e95),ObjectID(545a369ffd19ec4943e34299),1,87650,87650,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a36fffd19ec4943e34ea2),ObjectID(545a3676fd19ec4943e33ff7),1,125300,125300,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3700fd19ec4943e34eaf),ObjectID(545a3697fd19ec4943e341dc),1,95750,95750,0,1,1,,,,,,,,,,
ObjectID(545a3700fd19ec4943e34ebc),ObjectID(545a369ffd19ec4943e34299),1,88650,88650,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3701fd19ec4943e34ec9),ObjectID(545a36b3fd19ec4943e34508),182,70550,9057050,0,4,1,,,,,,,,,,
ObjectID(545a3701fd19ec4943e34ed4),ObjectID(545a369ffd19ec4943e34299),1,89850,89850,0,6,,,,,0,"MONITORING",,,,,
ObjectID(545a3701fd19ec4943e34ee1),ObjectID(545a3676fd19ec4943e33ff7),1,127250,127250,0,6,,,,,0,"MONITORING",,,,,
ObjectID(545a3701fd19ec4943e34eee),ObjectID(545a3697fd19ec4943e341dc),1,97300,97300,0,1,1,,,,,,,,,,
ObjectID(545a3702fd19ec4943e34efb),ObjectID(545a36b3fd19ec4943e34508),182,71600,9248150,0,4,1,,,,,,,,,,
ObjectID(545a3702fd19ec4943e34f08),ObjectID(545a3702fd19ec4943e34f07),1,0,0,,,,,,,,,,,,,
ObjectID(545a3702fd19ec4943e34f16),ObjectID(545a3676fd19ec4943e33ff7),1,128250,128250,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3702fd19ec4943e34f23),ObjectID(545a3702fd19ec4943e34f07),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a3703fd19ec4943e34f31),ObjectID(545a36b3fd19ec4943e34508),182,72350,9384650,0,4,1,,,,,,,,,,
ObjectID(545a3703fd19ec4943e34f3e),ObjectID(545a369efd19ec4943e34271),393,92800,3687950,1,,1,,,,,,,,,,
ObjectID(545a3703fd19ec4943e34f4a),ObjectID(545a366bfd19ec4943e33f7b),1,138950,138950,0,4,1,,,,,,,,,,
ObjectID(545a3704fd19ec4943e34f57),ObjectID(545a3676fd19ec4943e33ff7),1,129500,129500,0,6,,,,,0,"MONITORING",,,,,
ObjectID(545a3704fd19ec4943e34f64),ObjectID(545a3697fd19ec4943e341dc),1,99700,99700,0,0,1,,,,,,,,,,
ObjectID(545a3704fd19ec4943e34f71),ObjectID(545a3697fd19ec4943e341dc),1,99950,99950,0,0,1,,,,,,,,,,
